fips,r_670,r_680,r_690,r_700,r_710,r_max,TO5_beta,TO7_beta,TO10_beta
6023,0.0597385927710071,0.067350276271933,0.0750671808608189,0.0722526013717431,0.0498130113555705,0.0750671808608189,0.39,0.36,0.34
6025,0.0491810998041508,0.0538657942292273,0.059867183574704,0.0613520686217524,0.045212929250961,0.0613520686217524,0.36,0.33,0.31
6027,0.0742792087277017,0.0930601740685242,0.111699673390227,0.112970306429929,0.077434609612624,0.112970306429929,0.48,0.45,0.42
6029,0.0596974426643581,0.0636174658754891,0.0703164496972924,0.0698782369438325,0.0495143868371484,0.0703164496972924,0.38,0.35,0.33
6031,0.0651579593270875,0.0729957957419287,0.0840574922204974,0.087250160709547,0.075780632401522,0.087250160709547,0.42,0.39,0.37
6033,0.0690975922287811,0.0711793837467445,0.0748863492846897,0.0730967628541084,0.0564486136247139,0.0748863492846897,0.39,0.36,0.34
6035,0.0727411759718214,0.0901992840034,0.108325819505434,0.110154999672556,0.0923950054834139,0.110154999672556,0.47,0.44,0.42
6037,0.080744710261965,0.0816202813082672,0.0783120859454671,0.0642258065762565,0.0368532031737607,0.0816202813082672,0.4,0.37,0.35
6039,0.0627137575625485,0.0733699114400927,0.0857839219047577,0.0872978517253876,0.0735124301875972,0.0872978517253876,0.42,0.39,0.37
6041,0.0696163587318439,0.0716690600606741,0.0726487782809128,0.0579211734094423,0.0363832596969735,0.0726487782809128,0.39,0.36,0.34
6043,0.0514468059532814,0.0634073279869676,0.0754934651387601,0.0706939230093855,0.0415621738486963,0.0754934651387601,0.39,0.36,0.34
6045,0.0609221559028537,0.0716307908372474,0.0857082329975716,0.0884850591346359,0.0690198265951527,0.0884850591346359,0.42,0.39,0.37
6047,0.068685280281832,0.0677852427840135,0.0723934208163785,0.0672810489439619,0.0479222363885128,0.0723934208163785,0.39,0.36,0.33
6049,0.0219826853176552,0.0434338906099767,0.0647823897954634,0.0766263632227312,0.0738206861863032,0.0766263632227312,0.39,0.37,0.34
6051,0.044908131233233,0.0616374979334837,0.0868509982287803,0.0859542044542109,0.0648355702150269,0.0868509982287803,0.42,0.39,0.36
6053,0.0713461351295692,0.0687310267760929,0.0504103684421906,0.044508627335194,0.0296185248876924,0.0713461351295692,0.38,0.35,0.33
6055,0.0890814616368246,0.0951675583364961,0.100170872904138,0.0930117895387483,0.0760302651613722,0.100170872904138,0.45,0.42,0.39
6057,0.0580503970968251,0.0672080835891337,0.0763462244628325,0.0772596049771074,0.0611993025160859,0.0772596049771074,0.4,0.37,0.34
6059,0.0871641274739944,0.0912238400346825,0.0934287834777084,0.0816303139189062,0.0510916632158848,0.0934287834777084,0.43,0.4,0.38
6061,0.0655410911295274,0.0724193196755708,0.0814006207567885,0.0781849743305934,0.0577295822352115,0.0814006207567885,0.4,0.37,0.35
6063,0.045266837704286,0.0545729266461449,0.0671660951392144,0.0774858312728319,0.0625665241287984,0.0774858312728319,0.4,0.37,0.34
6065,0.0677674987539251,0.0730603161436272,0.0781469773006979,0.071669916837535,0.0492485869983618,0.0781469773006979,0.4,0.37,0.35
6067,0.0807830115551372,0.0884677428961913,0.0971155125039895,0.0943953055604526,0.0684247144761742,0.0971155125039895,0.44,0.41,0.39
6069,0.0606125249875503,0.0642748495822585,0.0696969521628656,0.0590175646898194,0.0316487668989197,0.0696969521628656,0.38,0.35,0.33
6071,0.0701224648421096,0.0773277315402096,0.0865184985428833,0.0819995485759451,0.0547056915513449,0.0865184985428833,0.42,0.39,0.36
6073,0.0746567211996237,0.0772905779911303,0.0798591508325805,0.0724416409318342,0.0495636246064379,0.0798591508325805,0.4,0.37,0.35
6075,0.0900507333694617,0.0923139641017033,0.0894822273126024,0.073957990545864,0.0555251635226911,0.0923139641017033,0.43,0.4,0.38
6077,0.0769014524905601,0.0843204306644498,0.0907554742062896,0.085740983321387,0.0602543732606387,0.0907554742062896,0.43,0.4,0.37
6079,0.0676743965920612,0.072189495613065,0.074369115799985,0.0661666079984816,0.0435172868674676,0.074369115799985,0.39,0.36,0.34
6081,0.0914632244750709,0.0948776981857032,0.0960213786084823,0.0831397543204239,0.0535163621468366,0.0960213786084823,0.44,0.41,0.38
6083,0.0852773320214146,0.0950755365521708,0.107635601097024,0.10443157618095,0.0758673831539447,0.107635601097024,0.47,0.44,0.41
6085,0.0890706091191115,0.0956237026952043,0.100492672384496,0.0908324950021106,0.0598608480268803,0.100492672384496,0.45,0.42,0.39
6087,0.0747983593620191,0.081763921061613,0.0876297292110556,0.0834728810750912,0.0634918593268344,0.0876297292110556,0.42,0.39,0.37
6089,0.050082717751288,0.0593307672075879,0.0689850927879,0.0702309810603913,0.0575791668281618,0.0702309810603913,0.38,0.35,0.33
6091,0.0539600509049986,0.0642324127126703,0.0703792477564351,0.0620258501590819,0.0425135575676223,0.0703792477564351,0.38,0.35,0.33
6093,0.0545445543039083,0.0665824388187436,0.0774944379928103,0.0773639597064601,0.0654585046095865,0.0774944379928103,0.4,0.37,0.34
6095,0.077764525463706,0.0820702282645848,0.0844539675835035,0.074237094532169,0.0471800669161895,0.0844539675835035,0.41,0.38,0.36
6097,0.0802972229360074,0.0851220020094977,0.0889705958172427,0.081848474095569,0.0567819041969273,0.0889705958172427,0.42,0.39,0.37
6099,0.0657764478039566,0.074684437390978,0.0839139255501379,0.0846779745761274,0.065820954966772,0.0846779745761274,0.41,0.38,0.36
6101,0.0710947525871504,0.07899837872274,0.0887471683300642,0.0859100567176824,0.0651706920238455,0.0887471683300642,0.42,0.39,0.37
6103,0.068942616849195,0.0765373896953692,0.0830188017962964,0.0810912465223181,0.0621109905447727,0.0830188017962964,0.41,0.38,0.36
6105,0.0345967481281645,0.0627498538152734,0.0904012471469275,0.0981241854482428,0.0887990588048953,0.0981241854482428,0.44,0.41,0.39
6107,0.06456433190222,0.0734244664334799,0.0845964519325736,0.0866992437296099,0.0751875638872016,0.0866992437296099,0.42,0.39,0.36
6109,0.0605641410262961,0.0635610421521952,0.0679774601850188,0.0650814423221121,0.0504038713893723,0.0679774601850188,0.38,0.35,0.33
6111,0.0817344402443772,0.0839744100400282,0.0852903464356362,0.0752441652412951,0.0497250017728491,0.0852903464356362,0.41,0.38,0.36
6113,0.087483421314911,0.0984452514272795,0.110017494794658,0.107292532036995,0.069357728124275,0.110017494794658,0.47,0.44,0.42
6115,0.065867547742532,0.0720744053673625,0.0802430375555551,0.0800773917513196,0.0629631466035997,0.0802430375555551,0.4,0.37,0.35
8001,0.0539318471675407,0.0684806472399906,0.0775645858588591,0.0627206751782053,0.029543468499361,0.0775645858588591,0.4,0.37,0.34
8003,0.0396930343766438,0.0574119703966854,0.0699468296738906,0.0662675375398585,0.0497675199367392,0.0699468296738906,0.38,0.35,0.33
8005,0.0586548555804344,0.0714299784871105,0.0759117765624096,0.0559692104464276,0.0265220223030263,0.0759117765624096,0.39,0.36,0.34
8007,0.0304569650546758,0.0535325293639765,0.0766239292847816,0.0754986657134055,0.0499570733149914,0.0766239292847816,0.39,0.37,0.34
8009,0.0325194553704559,0.0548122625176821,0.0738930540884305,0.0932686363353687,0.0992463801044718,0.0992463801044718,0.45,0.41,0.39
8011,0.0299157370423706,0.0510795081463638,0.0688446651052452,0.0799584806998394,0.0695977234571998,0.0799584806998394,0.4,0.37,0.35
8013,0.0616492134147982,0.0736688648829339,0.0788345677206384,0.0627022544991607,0.0419604687677183,0.0788345677206384,0.4,0.37,0.35
8014,0.0572955953402309,0.0686096069729748,0.073989930913275,0.055788804716929,0.0324491207165861,0.073989930913275,0.39,0.36,0.34
8015,0.0697044543916134,0.0981717114663884,0.115411497796277,0.101259047566918,0.0490857382412971,0.115411497796277,0.49,0.45,0.43
8017,0.0168478725155674,0.0316547125093682,0.0345223504164593,0.0284515815236661,0.0108147230428214,0.0345223504164593,0.31,0.29,0.27
8019,0.0539616073632762,0.0624647937929548,0.0605448595842248,0.0453777092184765,0.0254940309444695,0.0624647937929548,0.36,0.34,0.32
8021,0.0478189376943021,0.0617640120700254,0.0734698961300366,0.0729190497584873,0.0617669098610295,0.0734698961300366,0.39,0.36,0.34
8023,0.0735635905600873,0.104756084747811,0.122492113077093,0.107868724087618,0.0660859699225008,0.122492113077093,0.51,0.47,0.45
8025,0.0811352632475875,0.100301663546198,0.109109408034468,0.0982162857403119,0.060207844404651,0.109109408034468,0.47,0.44,0.42
8027,0.0311326897438613,0.0397493873478121,0.0481600499758499,0.04390666669651,0.0330453415659745,0.0481600499758499,0.34,0.31,0.29
8029,0.0303023724667815,0.0488602526025044,0.06881006940771,0.0803842239132371,0.0680690842237582,0.0803842239132371,0.4,0.37,0.35
8031,0.0578641775420801,0.0674377941084234,0.0653022585978621,0.0434661891681585,0.0232792365259192,0.0674377941084234,0.37,0.35,0.33
8033,0.0171416138369922,0.0206946550533172,0.026941249778412,0.0300731509751327,0.0515245458516477,0.0515245458516477,0.34,0.32,0.3
8035,0.0575937804380888,0.0712232524293416,0.076839215420111,0.0584594442547927,0.0303875277092444,0.076839215420111,0.39,0.37,0.34
8037,0.0958899520865954,0.118844319433516,0.110230170560999,0.0478219054028889,0.0003617841806018,0.118844319433516,0.5,0.46,0.44
8039,0.0520795045780589,0.067541286099388,0.0796203106088436,0.0678209241416659,0.0440966046694341,0.0796203106088436,0.4,0.37,0.35
8041,0.0522839901152185,0.0648174725850034,0.0732288668797605,0.0622949536985314,0.0339644222935179,0.0732288668797605,0.39,0.36,0.34
8043,0.035927672055833,0.0501523008598261,0.0672595999809266,0.0670292498065765,0.0521421317587345,0.0672595999809266,0.37,0.35,0.32
8045,0.0544482296475575,0.0675482960856815,0.0835451569611477,0.0749184511383245,0.0582289609447594,0.0835451569611477,0.41,0.38,0.36
8047,0.0644123233340858,0.076377899278423,0.078522888277903,0.0605126072824083,0.0331624718954322,0.078522888277903,0.4,0.37,0.35
8049,0.0624737234649496,0.0749292262268094,0.082310879826699,0.0654175610512324,0.0476283321376835,0.082310879826699,0.41,0.38,0.35
8051,0.0701891453250188,0.0901794131899031,0.106990362776886,0.0940210580451548,0.0726954252620257,0.106990362776886,0.47,0.43,0.41
8053,0.0891056275604226,0.0932428463040682,0.104255534419177,0.119034600701123,0.0822233940312711,0.119034600701123,0.5,0.46,0.44
8055,0.0298204003832005,0.0433533800565298,0.0531414236189061,0.0528555020877562,0.0373920444691962,0.0531414236189061,0.35,0.32,0.3
8057,0.0141448164176609,0.0402569285711347,0.0540400213639138,0.0474608668360357,0.0578710103416577,0.0578710103416577,0.35,0.33,0.31
8059,0.052268582646854,0.0677124595031492,0.0755509447320507,0.0577592542935637,0.0313609639853349,0.0755509447320507,0.39,0.36,0.34
8061,0.0086210873838088,0.0220449763841749,0.0616915040216006,0.0843089424997392,0.053042915178533,0.0843089424997392,0.41,0.38,0.36
8063,0.0119933089775462,0.020268457848196,0.0359240904920414,0.0485466766211018,0.0448933130536954,0.0485466766211018,0.34,0.31,0.29
8065,0.042691965265858,0.0611951605800749,0.093560420949264,0.100795799862185,0.0785366189212083,0.100795799862185,0.45,0.42,0.39
8067,0.0580851640850504,0.0707234125315086,0.0787201689136093,0.0706153727513764,0.039064436872757,0.0787201689136093,0.4,0.37,0.35
8069,0.0503997490849178,0.0605032320128371,0.0664842089704085,0.0549456372629524,0.0297320325857097,0.0664842089704085,0.37,0.34,0.32
8071,0.0334545246710275,0.0572268346898365,0.0847494289841605,0.081841490622622,0.0518996803864348,0.0847494289841605,0.41,0.38,0.36
8073,0.0654001035624006,0.0830934525717987,0.105524070270203,0.103944589912252,0.0640461015762624,0.105524070270203,0.46,0.43,0.41
8075,0.0445687920985683,0.0513365958411354,0.0586879013054529,0.0541009764300577,0.0422303125528225,0.0586879013054529,0.36,0.33,0.31
8077,0.0318606969621092,0.0421889006845689,0.0556770806810018,0.0605636417982617,0.05331827754612,0.0605636417982617,0.36,0.33,0.31
8079,0.0858932334313773,0.094758614085836,0.107413358102455,0.104597193147465,0.0809846728942973,0.107413358102455,0.47,0.43,0.41
8081,0.0407307344762924,0.0524201635957197,0.0639629749854207,0.0604320708143875,0.0375353266702976,0.0639629749854207,0.37,0.34,0.32
8083,0.0296285822135354,0.041858191475219,0.0570121801813797,0.0629570481435084,0.0504829983331192,0.0629570481435084,0.37,0.34,0.32
8085,0.0278634133489989,0.0466324647141787,0.0670096595597747,0.0680412782005448,0.0513806017563163,0.0680412782005448,0.38,0.35,0.33
8087,0.0341025716478633,0.0538465798725298,0.0760510871189534,0.0806405697990148,0.0587601537653167,0.0806405697990148,0.4,0.37,0.35
8089,0.0236502190040985,0.0487934794353519,0.0703453363058037,0.0702176366544525,0.0549903607296694,0.0703453363058037,0.38,0.35,0.33
8091,0.0694465366882736,0.0885032386504249,0.1162346748903,0.0883594041493168,0.0,0.1162346748903,0.49,0.46,0.43
8093,0.0430387588181426,0.0577504181468383,0.0721086493188158,0.0595336974626717,0.0322378610064608,0.0721086493188158,0.38,0.36,0.33
8095,0.0485703150596131,0.0602630027901827,0.073140017466894,0.0776046739372005,0.0836517304422621,0.0836517304422621,0.41,0.38,0.36
8097,0.100495726148888,0.101771694225673,0.0821262449074636,0.0380637648136938,0.0254405971726639,0.101771694225673,0.45,0.42,0.4
8099,0.0251294822005105,0.0403948056532121,0.0678268242884203,0.0847393355705536,0.0641631176635802,0.0847393355705536,0.41,0.38,0.36
8101,0.0510697686011861,0.0687827129319355,0.0841886458392042,0.0805156781692759,0.0543870430663784,0.0841886458392042,0.41,0.38,0.36
8103,0.0190108951374977,0.0279722429598396,0.0446899975033602,0.0467551963323952,0.0385507627739264,0.0467551963323952,0.33,0.31,0.29
8105,0.0268495593839014,0.0457259725601518,0.0650668808037682,0.0620531190312415,0.0438021178837553,0.0650668808037682,0.37,0.34,0.32
8107,0.0867397112809999,0.107079016836721,0.109465098617966,0.0707260176250937,0.0255048859932735,0.109465098617966,0.47,0.44,0.42
8109,0.0311604248742002,0.0441463933280142,0.0536114193347746,0.045468522527616,0.0297306811368029,0.0536114193347746,0.35,0.32,0.3
8111,0.0957321757215977,0.0951622469394631,0.0980868967820504,0.100513602086961,0.0401740553410574,0.100513602086961,0.45,0.42,0.39
8113,0.101953556579228,0.121012725910241,0.11846514110973,0.0673394921145375,0.026051230875404,0.121012725910241,0.5,0.47,0.44
8115,0.04593838642012,0.0614673733105875,0.076175928898307,0.0821562896216783,0.0707106149605447,0.0821562896216783,0.41,0.38,0.35
8117,0.0936552611502819,0.125327219642706,0.124550981467867,0.0564879967149665,0.0168430028400081,0.125327219642706,0.52,0.48,0.45
8119,0.0377817910874548,0.0534600325443252,0.0685161323443171,0.064552156911073,0.0386977387483168,0.0685161323443171,0.38,0.35,0.33
8121,0.047766683436019,0.0570241391218389,0.0605236594102308,0.0569365118375421,0.0480099886439645,0.0605236594102308,0.36,0.33,0.31
8123,0.0471763338310091,0.0583176781056029,0.0676428993832711,0.0591640758966418,0.0350793504447559,0.0676428993832711,0.38,0.35,0.33
8125,0.0288214539093368,0.0314062366130811,0.0392465500084453,0.0423343744986175,0.0330078957197352,0.0423343744986175,0.32,0.3,0.28
9001,0.0674071538053183,0.0678175996920613,0.0686052659726373,0.0589862240842792,0.0329025920561183,0.0686052659726373,0.38,0.35,0.33
9003,0.055241255123829,0.0542942059355228,0.0608610149779706,0.0637380268036281,0.0234215716658843,0.0637380268036281,0.37,0.34,0.32
9005,0.0396360422866349,0.040083804016726,0.0458383716116212,0.062136722199631,0.0376824903723889,0.062136722199631,0.36,0.34,0.32
9007,0.0465278488301701,0.0471002693044056,0.0531492277931456,0.0597442194930253,0.0468074454955845,0.0597442194930253,0.36,0.33,0.31
9009,0.0568123666312271,0.0562883385579208,0.0599100156150324,0.060026737289148,0.0453954732859355,0.060026737289148,0.36,0.33,0.31
9011,0.0419861243972256,0.0436251437036329,0.0522996241654516,0.064045703133431,0.0489592539666873,0.064045703133431,0.37,0.34,0.32
9013,0.0379901210741687,0.034644758411154,0.0406115309740947,0.0531588705372616,0.0212886439682868,0.0531588705372616,0.35,0.32,0.3
9015,0.0332272817497041,0.0339732463419092,0.0439905084773657,0.0669068103196113,0.0557206897297548,0.0669068103196113,0.37,0.35,0.32
10001,0.0428282314482802,0.0452518194494737,0.0499206663341149,0.0540691515564023,0.0456401022462319,0.0540691515564023,0.35,0.32,0.3
10003,0.0557011296572678,0.0638721299722689,0.0760964891436384,0.0788373059205192,0.0599244246792379,0.0788373059205192,0.4,0.37,0.35
10005,0.0473004099029194,0.0509538513346464,0.0568381222359866,0.0576225749312945,0.0431907278804103,0.0576225749312945,0.35,0.33,0.31
11001,0.0938165106095848,0.0939827476731464,0.0799865087809579,0.0340947186007952,0.0321436001685786,0.0939827476731464,0.43,0.4,0.38
12001,0.0941578914532009,0.07586542880337,0.0725824308759775,0.0613231949555489,0.0391465767685368,0.0941578914532009,0.43,0.4,0.38
12003,0.107569991636973,0.0986261269522557,0.0985373204198852,0.0926827334852661,0.079944892475911,0.107569991636973,0.47,0.44,0.41
12005,0.102828573472919,0.087067328755059,0.0858957606435573,0.0764927752416732,0.055638192492231,0.102828573472919,0.45,0.42,0.4
12007,0.110437044380027,0.0949273249338647,0.0920635645187903,0.083358329962835,0.0688258558653381,0.110437044380027,0.48,0.44,0.42
12009,0.105362425124105,0.0700924173867587,0.065826620656197,0.0508253924462808,0.0232616733342996,0.105362425124105,0.46,0.43,0.41
12011,0.130801522198439,0.135012643023792,0.128770278470281,0.097852974929525,0.0,0.135012643023792,0.54,0.51,0.48
12013,0.0992409367401444,0.0879195731623285,0.0834661168313119,0.071358953516024,0.0476786274102215,0.0992409367401444,0.45,0.41,0.39
12015,0.0806283846016104,0.0695753773687524,0.0694450720679074,0.0614941560641889,0.0360519800378924,0.0806283846016104,0.4,0.37,0.35
12017,0.0811212103190955,0.0787562696558841,0.0835305529338395,0.075182885744937,0.0518005544233479,0.0835305529338395,0.41,0.38,0.36
12019,0.0986751728472773,0.0801453117327756,0.0777917899080289,0.0669325224222714,0.0433278573663215,0.0986751728472773,0.44,0.41,0.39
12021,0.0924623999524434,0.0975840748669331,0.100512559192909,0.0836259553303799,0.0196337243503452,0.100512559192909,0.45,0.42,0.39
12023,0.0985876178886859,0.0874111511108982,0.0875688879376133,0.0814220030617078,0.0644098216079866,0.0985876178886859,0.44,0.41,0.39
12027,0.112396597811286,0.0956144216260281,0.094277786600592,0.0850046483915464,0.0610223100322254,0.112396597811286,0.48,0.45,0.42
12029,0.097596059051079,0.0956281352894326,0.0984372708712578,0.0924566618691274,0.0704817323022388,0.0984372708712578,0.44,0.41,0.39
