process_method,method,run_id,flow_over_population,prevalence_peak,peak_day,remaining_flow_pct,epp,unrestricted_flow,unrestricted_peak,isolation_peak,epp_max
40,linear,305,0.09739539223139534,97829.0,206,48.82820728774656,11335.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
40,linear,306,0.09090236608263469,98084.0,206,45.57299346856297,11590.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
40,linear,307,0.08440933993387717,98725.0,212,42.31777964938095,12231.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
40,linear,308,0.07791631378511467,97421.0,210,39.06256583019644,10927.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
40,linear,309,0.07142328763635652,97607.0,207,35.80735201101411,11113.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
40,linear,310,0.06493026148759823,96972.0,205,32.5521381918317,10478.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
40,linear,311,0.0584372353388384,97734.0,208,29.29692437264853,11240.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
40,linear,312,0.051944209190078576,96022.0,212,26.041710553465357,9528.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
40,linear,313,0.04545118304131963,97642.0,209,22.78649673428263,11148.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
40,linear,314,0.038958156892556856,96370.0,213,19.531282915097982,9876.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
40,linear,315,0.0324651307437979,95125.0,212,16.276069095915243,8631.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
40,linear,316,0.025972104595038594,94600.0,209,13.020855276732332,8106.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
40,linear,317,0.0194790784462793,93661.0,209,9.765641457549426,7167.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
40,linear,318,0.012986052297519476,91876.0,212,6.510427638366256,5382.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
40,linear,319,0.006493026148759289,89985.0,212,3.2552138191829028,3491.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
40,linear,320,0.0,86303.0,211,0.0,-190.67999999999302,0.19946542714017831,108152.0,86493.68,21658.320000000007
